,date,id_station,min_entre,max_entre,min_exit,max_exit,station_t,remote_unit,c/a,total_entries,total_exits,sanity_check,weird_value_check,month
18432,2013-01-03,N067_R012_00-06-03,0.0,0.0,58.0,58.0,N067_R012,R012,N067,0.0,0.0,False,False,1
18433,2013-01-03,N068_R012_03-00-00,5339019.0,5341055.0,3804073.0,3805744.0,N068_R012,R012,N068,2036.0,1671.0,False,False,1
18434,2013-01-03,N068_R012_03-00-01,3103935.0,3106392.0,591457.0,592030.0,N068_R012,R012,N068,2457.0,573.0,False,False,1
18435,2013-01-03,N068_R012_03-00-02,4545937.0,4547772.0,594587.0,594808.0,N068_R012,R012,N068,1835.0,221.0,False,False,1
18436,2013-01-03,N068_R012_03-06-00,5294312.0,5295318.0,7071096.0,7072807.0,N068_R012,R012,N068,1006.0,1711.0,False,False,1
18437,2013-01-03,N069_R013_01-00-00,3116317.0,3117937.0,1525933.0,1526585.0,N069_R013,R013,N069,1620.0,652.0,False,False,1
18438,2013-01-03,N069_R013_01-00-01,3772113.0,3774066.0,1694307.0,1695260.0,N069_R013,R013,N069,1953.0,953.0,False,False,1
18439,2013-01-03,N069_R013_01-00-02,4261934.0,4263569.0,3135542.0,3137072.0,N069_R013,R013,N069,1635.0,1530.0,False,False,1
18440,2013-01-03,N070_R012_04-00-00,3092517.0,3094446.0,2341726.0,2343187.0,N070_R012,R012,N070,1929.0,1461.0,False,False,1
18441,2013-01-03,N070_R012_04-00-01,150080.0,151654.0,171988.0,173637.0,N070_R012,R012,N070,1574.0,1649.0,False,False,1
18442,2013-01-03,N070_R012_04-00-02,6522728.0,6524295.0,6321391.0,6322886.0,N070_R012,R012,N070,1567.0,1495.0,False,False,1
18443,2013-01-03,N070_R012_04-00-03,7311986.0,7313725.0,4985735.0,4986873.0,N070_R012,R012,N070,1739.0,1138.0,False,False,1
18429,2013-01-03,N067_R012_00-06-00,1964714.0,1964857.0,1897210.0,1897502.0,N067_R012,R012,N067,143.0,292.0,False,False,1
18444,2013-01-03,N070_R012_04-00-04,10235259.0,10237365.0,4668032.0,4669153.0,N070_R012,R012,N070,2106.0,1121.0,False,False,1
18445,2013-01-03,N070_R012_04-05-00,4279.0,4281.0,0.0,0.0,N070_R012,R012,N070,2.0,0.0,False,False,1
18447,2013-01-03,N071_R013_00-00-00,3538730.0,3539788.0,10034570.0,10037788.0,N071_R013,R013,N071,1058.0,3218.0,False,False,1
18448,2013-01-03,N071_R013_00-00-01,1568864.0,1569654.0,3705445.0,3707040.0,N071_R013,R013,N071,790.0,1595.0,False,False,1
18449,2013-01-03,N071_R013_00-00-02,1414792.0,1415581.0,2077457.0,2078791.0,N071_R013,R013,N071,789.0,1334.0,False,False,1
18450,2013-01-03,N071_R013_00-00-03,2894814.0,2895949.0,2814580.0,2815571.0,N071_R013,R013,N071,1135.0,991.0,False,False,1
18451,2013-01-03,N071_R013_00-00-04,5108324.0,5110310.0,1841550.0,1842271.0,N071_R013,R013,N071,1986.0,721.0,False,False,1
18452,2013-01-03,N071_R013_00-06-00,1324224.0,1324558.0,3018951.0,3020341.0,N071_R013,R013,N071,334.0,1390.0,False,False,1
18453,2013-01-03,N072_R012_05-00-00,3647153.0,3647443.0,4076566.0,4077563.0,N072_R012,R012,N072,290.0,997.0,False,False,1
18454,2013-01-03,N072_R012_05-00-01,4864106.0,4865075.0,3406760.0,3407596.0,N072_R012,R012,N072,969.0,836.0,False,False,1
18455,2013-01-03,N072_R012_05-00-02,3046827.0,3048246.0,1037337.0,1037636.0,N072_R012,R012,N072,1419.0,299.0,False,False,1
18456,2013-01-03,N072_R012_05-00-03,5536469.0,5537946.0,1553168.0,1553259.0,N072_R012,R012,N072,1477.0,91.0,False,False,1
18457,2013-01-03,N072_R012_05-03-00,142185.0,142236.0,161110.0,162396.0,N072_R012,R012,N072,51.0,1286.0,False,False,1
18458,2013-01-03,N072_R012_05-03-01,6105683.0,6110621.0,1323913.0,1324564.0,N072_R012,R012,N072,4938.0,651.0,False,False,1
18459,2013-01-03,N072_R012_05-03-02,15725603.0,15729639.0,5088415.0,5089364.0,N072_R012,R012,N072,4036.0,949.0,False,False,1
18460,2013-01-03,N072_R012_05-03-03,14312788.0,14316512.0,5703913.0,5705062.0,N072_R012,R012,N072,3724.0,1149.0,False,False,1
18461,2013-01-03,N072_R012_05-03-04,12605708.0,12609414.0,5452596.0,5453773.0,N072_R012,R012,N072,3706.0,1177.0,False,False,1
18462,2013-01-03,N072_R012_05-03-05,6232617.0,6235724.0,2853114.0,2854285.0,N072_R012,R012,N072,3107.0,1171.0,False,False,1
18464,2013-01-03,N073_R013_02-00-00,1384318.0,1384462.0,8930979.0,8933237.0,N073_R013,R013,N073,144.0,2258.0,False,False,1
18465,2013-01-03,N073_R013_02-00-01,2989588.0,2990289.0,19328540.0,19333905.0,N073_R013,R013,N073,701.0,5365.0,False,False,1
18466,2013-01-03,N073_R013_02-00-02,1747671.0,1748877.0,5038775.0,5042310.0,N073_R013,R013,N073,1206.0,3535.0,False,False,1
18467,2013-01-03,N073_R013_02-00-03,644817.0,646191.0,1249100.0,1251667.0,N073_R013,R013,N073,1374.0,2567.0,False,False,1
18468,2013-01-03,N073_R013_02-00-04,2460028.0,2461339.0,3326718.0,3328719.0,N073_R013,R013,N073,1311.0,2001.0,False,False,1
18469,2013-01-03,N073_R013_02-00-05,3460654.0,3461760.0,3516808.0,3518234.0,N073_R013,R013,N073,1106.0,1426.0,False,False,1
18470,2013-01-03,N073_R013_02-00-06,671423.0,672390.0,570930.0,571911.0,N073_R013,R013,N073,967.0,981.0,False,False,1
18471,2013-01-03,N073_R013_02-00-07,1379642.0,1380338.0,703459.0,703653.0,N073_R013,R013,N073,696.0,194.0,False,False,1
18472,2013-01-03,N073_R013_02-00-08,1836453.0,1837014.0,1897354.0,1897974.0,N073_R013,R013,N073,561.0,620.0,False,False,1
18463,2013-01-03,N072_R012_05-03-06,7636891.0,7639677.0,4690211.0,4691527.0,N072_R012,R012,N072,2786.0,1316.0,False,False,1
18446,2013-01-03,N070_R012_04-05-01,0.0,0.0,1167.0,1167.0,N070_R012,R012,N070,0.0,0.0,False,False,1
18417,2013-01-03,N067_R012_00-00-01,200628.0,202074.0,213680.0,215208.0,N067_R012,R012,N067,1446.0,1528.0,False,False,1
22745,2013-01-04,N071_R013_00-00-00,3539835.0,3540855.0,10037833.0,10041127.0,N071_R013,R013,N071,1020.0,3294.0,False,False,1
22744,2013-01-04,N070_R012_04-05-01,0.0,0.0,1167.0,1167.0,N070_R012,R012,N070,0.0,0.0,False,False,1
22743,2013-01-04,N070_R012_04-05-00,4281.0,4283.0,0.0,0.0,N070_R012,R012,N070,2.0,0.0,False,False,1
22742,2013-01-04,N070_R012_04-00-04,10237441.0,10239596.0,4669184.0,4670290.0,N070_R012,R012,N070,2155.0,1106.0,False,False,1
22741,2013-01-04,N070_R012_04-00-03,7313759.0,7315544.0,4986895.0,4988062.0,N070_R012,R012,N070,1785.0,1167.0,False,False,1
22740,2013-01-04,N070_R012_04-00-02,6524351.0,6525969.0,6322911.0,6324438.0,N070_R012,R012,N070,1618.0,1527.0,False,False,1
22739,2013-01-04,N070_R012_04-00-01,151720.0,153400.0,173660.0,175536.0,N070_R012,R012,N070,1680.0,1876.0,False,False,1
22738,2013-01-04,N070_R012_04-00-00,3094505.0,3096443.0,2343202.0,2344796.0,N070_R012,R012,N070,1938.0,1594.0,False,False,1
22737,2013-01-04,N069_R013_01-06-00,153891.0,154351.0,616715.0,618070.0,N069_R013,R013,N069,460.0,1355.0,False,False,1
22736,2013-01-04,N069_R013_01-00-02,4263606.0,4264706.0,3137086.0,3138444.0,N069_R013,R013,N069,1100.0,1358.0,False,False,1
22735,2013-01-04,N069_R013_01-00-01,3774112.0,3776188.0,1695274.0,1696229.0,N069_R013,R013,N069,2076.0,955.0,False,False,1
22734,2013-01-04,N069_R013_01-00-00,3117969.0,3119824.0,1526594.0,1527311.0,N069_R013,R013,N069,1855.0,717.0,False,False,1
22733,2013-01-04,N068_R012_03-06-00,5295328.0,5296241.0,7072831.0,7074664.0,N068_R012,R012,N068,913.0,1833.0,False,False,1
22732,2013-01-04,N068_R012_03-00-02,4547809.0,4549688.0,594812.0,595059.0,N068_R012,R012,N068,1879.0,247.0,False,False,1
22731,2013-01-04,N068_R012_03-00-01,3106455.0,3108702.0,592039.0,592581.0,N068_R012,R012,N068,2247.0,542.0,False,False,1
22730,2013-01-04,N068_R012_03-00-00,5341086.0,5343026.0,3805767.0,3807433.0,N068_R012,R012,N068,1940.0,1666.0,False,False,1
22729,2013-01-04,N067_R012_00-06-03,0.0,0.0,58.0,58.0,N067_R012,R012,N067,0.0,0.0,False,False,1
22728,2013-01-04,N067_R012_00-06-02,821.0,825.0,0.0,0.0,N067_R012,R012,N067,4.0,0.0,False,False,1
22727,2013-01-04,N067_R012_00-06-01,103980.0,104041.0,705905.0,706520.0,N067_R012,R012,N067,61.0,615.0,False,False,1
22726,2013-01-04,N067_R012_00-06-00,1964870.0,1965053.0,1897503.0,1897764.0,N067_R012,R012,N067,183.0,261.0,False,False,1
22725,2013-01-04,N067_R012_00-05-03,1796883.0,1798489.0,1657641.0,1659028.0,N067_R012,R012,N067,1606.0,1387.0,False,False,1
22724,2013-01-04,N067_R012_00-05-02,2768540.0,2769864.0,7046564.0,7049683.0,N067_R012,R012,N067,1324.0,3119.0,False,False,1
22723,2013-01-04,N067_R012_00-05-01,2696981.0,2697825.0,13681093.0,13685140.0,N067_R012,R012,N067,844.0,4047.0,False,False,1
22722,2013-01-04,N067_R012_00-05-00,442324.0,442691.0,6030084.0,6034088.0,N067_R012,R012,N067,367.0,4004.0,False,False,1
22721,2013-01-04,N067_R012_00-03-01,11259212.0,11261726.0,2065281.0,2065793.0,N067_R012,R012,N067,2514.0,512.0,False,False,1
22720,2013-01-04,N067_R012_00-03-00,6338622.0,6341021.0,1532385.0,1533027.0,N067_R012,R012,N067,2399.0,642.0,False,False,1
22719,2013-01-04,N067_R012_00-00-05,8487942.0,8489508.0,5346367.0,5347584.0,N067_R012,R012,N067,1566.0,1217.0,False,False,1
22718,2013-01-04,N067_R012_00-00-04,8116684.0,8117783.0,7813475.0,7814996.0,N067_R012,R012,N067,1099.0,1521.0,False,False,1
22717,2013-01-04,N067_R012_00-00-03,7087109.0,7088217.0,7241301.0,7242812.0,N067_R012,R012,N067,1108.0,1511.0,False,False,1
22746,2013-01-04,N071_R013_00-00-01,1569695.0,1570514.0,3707067.0,3708772.0,N071_R013,R013,N071,819.0,1705.0,False,False,1
22747,2013-01-04,N071_R013_00-00-02,1415616.0,1416529.0,2078816.0,2080091.0,N071_R013,R013,N071,913.0,1275.0,False,False,1
22748,2013-01-04,N071_R013_00-00-03,2895994.0,2897119.0,2815586.0,2816635.0,N071_R013,R013,N071,1125.0,1049.0,False,False,1
22749,2013-01-04,N071_R013_00-00-04,5110390.0,5112284.0,1842283.0,1842978.0,N071_R013,R013,N071,1894.0,695.0,False,False,1
22768,2013-01-04,N073_R013_02-00-08,1837027.0,1837561.0,1897992.0,1898593.0,N073_R013,R013,N073,534.0,601.0,False,False,1
22767,2013-01-04,N073_R013_02-00-07,1380357.0,1380951.0,703656.0,703831.0,N073_R013,R013,N073,594.0,175.0,False,False,1
22766,2013-01-04,N073_R013_02-00-06,672419.0,673300.0,571923.0,572749.0,N073_R013,R013,N073,881.0,826.0,False,False,1
22716,2013-01-04,N067_R012_00-00-02,6359861.0,6361056.0,8696740.0,8698200.0,N067_R012,R012,N067,1195.0,1460.0,False,False,1
22765,2013-01-04,N073_R013_02-00-05,3461801.0,3462868.0,3518251.0,3519582.0,N073_R013,R013,N073,1067.0,1331.0,False,False,1
22763,2013-01-04,N073_R013_02-00-02,1748928.0,1750167.0,5042374.0,5045917.0,N073_R013,R013,N073,1239.0,3543.0,False,False,1
22762,2013-01-04,N073_R013_02-00-01,2990315.0,2991028.0,19334042.0,19339299.0,N073_R013,R013,N073,713.0,5257.0,False,False,1
22761,2013-01-04,N073_R013_02-00-00,1384465.0,1384587.0,8933256.0,8935329.0,N073_R013,R013,N073,122.0,2073.0,False,False,1
22760,2013-01-04,N072_R012_05-03-06,7639708.0,7642255.0,4691562.0,4692861.0,N072_R012,R012,N072,2547.0,1299.0,False,False,1
22759,2013-01-04,N072_R012_05-03-05,6235760.0,6238777.0,2854320.0,2855416.0,N072_R012,R012,N072,3017.0,1096.0,False,False,1
22758,2013-01-04,N072_R012_05-03-04,12609479.0,12613007.0,5453830.0,5454994.0,N072_R012,R012,N072,3528.0,1164.0,False,False,1
22757,2013-01-04,N072_R012_05-03-03,14316581.0,14320054.0,5705108.0,5706159.0,N072_R012,R012,N072,3473.0,1051.0,False,False,1
22756,2013-01-04,N072_R012_05-03-02,15729727.0,15733646.0,5089414.0,5090259.0,N072_R012,R012,N072,3919.0,845.0,False,False,1
22755,2013-01-04,N072_R012_05-03-01,6110771.0,6115765.0,1324584.0,1325169.0,N072_R012,R012,N072,4994.0,585.0,False,False,1
22754,2013-01-04,N072_R012_05-03-00,142236.0,142288.0,162418.0,163693.0,N072_R012,R012,N072,52.0,1275.0,False,False,1
22753,2013-01-04,N072_R012_05-00-03,5537997.0,5539393.0,1553261.0,1553348.0,N072_R012,R012,N072,1396.0,87.0,False,False,1
22752,2013-01-04,N072_R012_05-00-02,3048340.0,3049546.0,1037656.0,1038025.0,N072_R012,R012,N072,1206.0,369.0,False,False,1
22751,2013-01-04,N072_R012_05-00-01,4865163.0,4866044.0,3407627.0,3408490.0,N072_R012,R012,N072,881.0,863.0,False,False,1
22750,2013-01-04,N072_R012_05-00-00,3647459.0,3647680.0,4077587.0,4078539.0,N072_R012,R012,N072,221.0,952.0,False,False,1
22764,2013-01-04,N073_R013_02-00-03,646236.0,647502.0,1251706.0,1254302.0,N073_R013,R013,N073,1266.0,2596.0,False,False,1
22715,2013-01-04,N067_R012_00-00-01,202099.0,203560.0,215212.0,216730.0,N067_R012,R012,N067,1461.0,1518.0,False,False,1
22714,2013-01-04,N067_R012_00-00-00,217430.0,218883.0,144479.0,145536.0,N067_R012,R012,N067,1453.0,1057.0,False,False,1
25876,2013-01-04,R142_R293_01-06-01,3884649.0,3885542.0,8169772.0,8171612.0,R142_R293,R293,R142,893.0,1840.0,False,False,1
25875,2013-01-04,R142_R293_01-06-00,805695.0,805799.0,2400944.0,2401499.0,R142_R293,R293,R142,104.0,555.0,False,False,1
25791,2013-01-04,N067_R012_00-03-02,13608275.0,13611516.0,3571777.0,3572004.0,N067_R012,R012,N067,3241.0,227.0,False,False,1
25512,2013-01-04,N073_R013_02-00-04,2461388.0,2462618.0,3328737.0,3330521.0,N073_R013,R013,N073,1230.0,1784.0,False,False,1
25511,2013-01-04,N071_R013_00-06-00,1324575.0,1324930.0,3020357.0,3021727.0,N071_R013,R013,N071,355.0,1370.0,False,False,1
24101,2013-01-04,R138_R293_00-00-01,367552.0,371290.0,239091.0,241516.0,R138_R293,R293,R138,3738.0,2425.0,False,False,1
24130,2013-01-04,R142_R293_01-00-03,5331781.0,5333854.0,13966352.0,13969443.0,R142_R293,R293,R142,2073.0,3091.0,False,False,1
24129,2013-01-04,R142_R293_01-00-02,2708254.0,2708254.0,2576472.0,2579131.0,R142_R293,R293,R142,0.0,2659.0,False,False,1
24128,2013-01-04,R142_R293_01-00-01,8614922.0,8617751.0,5804454.0,5805815.0,R142_R293,R293,R142,2829.0,1361.0,False,False,1
24127,2013-01-04,R142_R293_01-00-00,6881350.0,6882999.0,5521364.0,5522874.0,R142_R293,R293,R142,1649.0,1510.0,False,False,1
24100,2013-01-04,R138_R293_00-00-00,905981.0,909572.0,555598.0,558229.0,R138_R293,R293,R138,3591.0,2631.0,False,False,1
24114,2013-01-04,R138_R293_00-06-00,2377462.0,2379072.0,2449165.0,2450681.0,R138_R293,R293,R138,1610.0,1516.0,False,False,1
24113,2013-01-04,R138_R293_00-05-01,0.0,0.0,652.0,653.0,R138_R293,R293,R138,0.0,1.0,False,False,1
24112,2013-01-04,R138_R293_00-05-00,1073.0,1077.0,0.0,0.0,R138_R293,R293,R138,4.0,0.0,False,False,1
24111,2013-01-04,R138_R293_00-03-06,13214202.0,13216873.0,17218631.0,17222297.0,R138_R293,R293,R138,2671.0,3666.0,False,False,1
24110,2013-01-04,R138_R293_00-03-05,15595997.0,15598911.0,15134797.0,15137553.0,R138_R293,R293,R138,2914.0,2756.0,False,False,1
24109,2013-01-04,R138_R293_00-03-04,100836.0,101062.0,772645.0,776291.0,R138_R293,R293,R138,226.0,3646.0,False,False,1
24108,2013-01-04,R138_R293_00-03-03,5934432.0,5938356.0,3833601.0,3835002.0,R138_R293,R293,R138,3924.0,1401.0,False,False,1
24107,2013-01-04,R138_R293_00-03-02,3359604.0,3364176.0,1557800.0,1559102.0,R138_R293,R293,R138,4572.0,1302.0,False,False,1
24106,2013-01-04,R138_R293_00-03-01,19409507.0,19409507.0,7628413.0,7630063.0,R138_R293,R293,R138,0.0,1650.0,False,False,1
24105,2013-01-04,R138_R293_00-03-00,14674145.0,14678615.0,4570626.0,4571272.0,R138_R293,R293,R138,4470.0,646.0,False,False,1
24104,2013-01-04,R138_R293_00-00-04,11256113.0,11260164.0,5123311.0,5125084.0,R138_R293,R293,R138,4051.0,1773.0,False,False,1
24103,2013-01-04,R138_R293_00-00-03,14533450.0,14537913.0,7614491.0,7616731.0,R138_R293,R293,R138,4463.0,2240.0,False,False,1
24102,2013-01-04,R138_R293_00-00-02,13297094.0,13301614.0,7040431.0,7042843.0,R138_R293,R293,R138,4520.0,2412.0,False,False,1
33202,2013-01-05,R138_R293_00-05-01,0.0,0.0,653.0,653.0,R138_R293,R293,R138,0.0,0.0,False,False,1
33203,2013-01-05,R138_R293_00-06-00,2379506.0,2380386.0,2450835.0,2452248.0,R138_R293,R293,R138,880.0,1413.0,False,False,1
33201,2013-01-05,R138_R293_00-05-00,1079.0,1081.0,0.0,0.0,R138_R293,R293,R138,2.0,0.0,False,False,1
33216,2013-01-05,R142_R293_01-00-00,6883155.0,6883828.0,5522934.0,5523752.0,R142_R293,R293,R142,673.0,818.0,False,False,1
33218,2013-01-05,R142_R293_01-00-02,2708311.0,2709389.0,2579142.0,2580213.0,R142_R293,R293,R142,1078.0,1071.0,False,False,1
33219,2013-01-05,R142_R293_01-00-03,5334062.0,5334689.0,13969548.0,13971567.0,R142_R293,R293,R142,627.0,2019.0,False,False,1
33220,2013-01-05,R142_R293_01-06-00,805803.0,805832.0,2401508.0,2401763.0,R142_R293,R293,R142,29.0,255.0,False,False,1
33221,2013-01-05,R142_R293_01-06-01,3885683.0,3886343.0,8171703.0,8172700.0,R142_R293,R293,R142,660.0,997.0,False,False,1
33217,2013-01-05,R142_R293_01-00-01,8618043.0,8618951.0,5805863.0,5806616.0,R142_R293,R293,R142,908.0,753.0,False,False,1
33200,2013-01-05,R138_R293_00-03-06,13217241.0,13218761.0,17222720.0,17225136.0,R138_R293,R293,R138,1520.0,2416.0,False,False,1
33199,2013-01-05,R138_R293_00-03-05,15599217.0,15600805.0,15137901.0,15139546.0,R138_R293,R293,R138,1588.0,1645.0,False,False,1
33198,2013-01-05,R138_R293_00-03-04,101113.0,101294.0,776588.0,778152.0,R138_R293,R293,R138,181.0,1564.0,False,False,1
33197,2013-01-05,R138_R293_00-03-03,5938739.0,5940797.0,3835180.0,3835887.0,R138_R293,R293,R138,2058.0,707.0,False,False,1
33196,2013-01-05,R138_R293_00-03-02,3364635.0,3366716.0,1559225.0,1559794.0,R138_R293,R293,R138,2081.0,569.0,False,False,1
33195,2013-01-05,R138_R293_00-03-01,19409507.0,19409507.0,7630193.0,7630876.0,R138_R293,R293,R138,0.0,683.0,False,False,1
33194,2013-01-05,R138_R293_00-03-00,14678935.0,14680544.0,4571334.0,4571736.0,R138_R293,R293,R138,1609.0,402.0,False,False,1
33193,2013-01-05,R138_R293_00-00-04,11260519.0,11262302.0,5125240.0,5126003.0,R138_R293,R293,R138,1783.0,763.0,False,False,1
33192,2013-01-05,R138_R293_00-00-03,14538350.0,14540410.0,7616925.0,7617785.0,R138_R293,R293,R138,2060.0,860.0,False,False,1
33191,2013-01-05,R138_R293_00-00-02,13302033.0,13304210.0,7043053.0,7043803.0,R138_R293,R293,R138,2177.0,750.0,False,False,1
33189,2013-01-05,R138_R293_00-00-00,909953.0,911485.0,558393.0,559346.0,R138_R293,R293,R138,1532.0,953.0,False,False,1
33190,2013-01-05,R138_R293_00-00-01,371671.0,373508.0,241759.0,242589.0,R138_R293,R293,R138,1837.0,830.0,False,False,1
31561,2013-01-05,N071_R013_00-00-01,1570604.0,1571095.0,3708821.0,3709919.0,N071_R013,R013,N071,491.0,1098.0,False,False,1
31562,2013-01-05,N071_R013_00-00-02,1416633.0,1417098.0,2080129.0,2080896.0,N071_R013,R013,N071,465.0,767.0,False,False,1
31563,2013-01-05,N071_R013_00-00-03,2897264.0,2897997.0,2816656.0,2817263.0,N071_R013,R013,N071,733.0,607.0,False,False,1
31564,2013-01-05,N071_R013_00-00-04,5112470.0,5113445.0,1842998.0,1843384.0,N071_R013,R013,N071,975.0,386.0,False,False,1
31565,2013-01-05,N071_R013_00-06-00,1324952.0,1325094.0,3021753.0,3022642.0,N071_R013,R013,N071,142.0,889.0,False,False,1
31566,2013-01-05,N072_R012_05-00-00,3647704.0,3647811.0,4078567.0,4079007.0,N072_R012,R012,N072,107.0,440.0,False,False,1
31567,2013-01-05,N072_R012_05-00-01,4866105.0,4866550.0,3408534.0,3409048.0,N072_R012,R012,N072,445.0,514.0,False,False,1
31568,2013-01-05,N072_R012_05-00-02,3049651.0,3050354.0,1038040.0,1038348.0,N072_R012,R012,N072,703.0,308.0,False,False,1
31569,2013-01-05,N072_R012_05-00-03,5539475.0,5540194.0,1553353.0,1553454.0,N072_R012,R012,N072,719.0,101.0,False,False,1
31570,2013-01-05,N072_R012_05-03-00,142288.0,142630.0,163745.0,164151.0,N072_R012,R012,N072,342.0,406.0,False,False,1
31571,2013-01-05,N072_R012_05-03-01,6115939.0,6118257.0,1325221.0,1325519.0,N072_R012,R012,N072,2318.0,298.0,False,False,1
31572,2013-01-05,N072_R012_05-03-02,15733769.0,15735478.0,5090334.0,5090714.0,N072_R012,R012,N072,1709.0,380.0,False,False,1
31573,2013-01-05,N072_R012_05-03-03,14320163.0,14321620.0,5706233.0,5706685.0,N072_R012,R012,N072,1457.0,452.0,False,False,1
31574,2013-01-05,N072_R012_05-03-04,12613101.0,12614437.0,5455059.0,5455544.0,N072_R012,R012,N072,1336.0,485.0,False,False,1
31560,2013-01-05,N071_R013_00-00-00,3540943.0,3541643.0,10041198.0,10043493.0,N071_R013,R013,N071,700.0,2295.0,False,False,1
31575,2013-01-05,N072_R012_05-03-05,6238848.0,6239739.0,2855486.0,2856043.0,N072_R012,R012,N072,891.0,557.0,False,False,1
31577,2013-01-05,N073_R013_02-00-00,1384589.0,1384610.0,8935363.0,8935860.0,N073_R013,R013,N073,21.0,497.0,False,False,1
31578,2013-01-05,N073_R013_02-00-01,2991065.0,2991230.0,19339480.0,19341753.0,N073_R013,R013,N073,165.0,2273.0,False,False,1
31579,2013-01-05,N073_R013_02-00-02,1750224.0,1750591.0,5046029.0,5047436.0,N073_R013,R013,N073,367.0,1407.0,False,False,1
31580,2013-01-05,N073_R013_02-00-03,647568.0,647972.0,1254361.0,1255117.0,N073_R013,R013,N073,404.0,756.0,False,False,1
31581,2013-01-05,N073_R013_02-00-04,2462675.0,2463014.0,3330554.0,3330983.0,N073_R013,R013,N073,339.0,429.0,False,False,1
31582,2013-01-05,N073_R013_02-00-05,3462913.0,3463264.0,3519606.0,3519881.0,N073_R013,R013,N073,351.0,275.0,False,False,1
31583,2013-01-05,N073_R013_02-00-06,673346.0,673592.0,572764.0,572862.0,N073_R013,R013,N073,246.0,98.0,False,False,1
31584,2013-01-05,N073_R013_02-00-07,1380967.0,1381105.0,703832.0,703847.0,N073_R013,R013,N073,138.0,15.0,False,False,1
31585,2013-01-05,N073_R013_02-00-08,1837578.0,1837731.0,1898601.0,1898735.0,N073_R013,R013,N073,153.0,134.0,False,False,1
31576,2013-01-05,N072_R012_05-03-06,7642290.0,7642974.0,4692940.0,4693587.0,N072_R012,R012,N072,684.0,647.0,False,False,1
31559,2013-01-05,N070_R012_04-05-01,0.0,0.0,1167.0,1168.0,N070_R012,R012,N070,0.0,1.0,False,False,1
31558,2013-01-05,N070_R012_04-05-00,4283.0,4284.0,0.0,0.0,N070_R012,R012,N070,1.0,0.0,False,False,1
31557,2013-01-05,N070_R012_04-00-04,10239714.0,10241209.0,4670348.0,4671042.0,N070_R012,R012,N070,1495.0,694.0,False,False,1
31528,2013-01-05,N067_R012_00-00-00,218912.0,219365.0,145539.0,145887.0,N067_R012,R012,N067,453.0,348.0,False,False,1
31529,2013-01-05,N067_R012_00-00-01,203584.0,204092.0,216735.0,217520.0,N067_R012,R012,N067,508.0,785.0,False,False,1
31530,2013-01-05,N067_R012_00-00-02,6361072.0,6361555.0,8698202.0,8699000.0,N067_R012,R012,N067,483.0,798.0,False,False,1
31531,2013-01-05,N067_R012_00-00-03,7088238.0,7088737.0,7242815.0,7243525.0,N067_R012,R012,N067,499.0,710.0,False,False,1
31532,2013-01-05,N067_R012_00-00-04,8117799.0,8118313.0,7815001.0,7815690.0,N067_R012,R012,N067,514.0,689.0,False,False,1
